+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | experiments/data/tinyshakespeare_10x/*.bin         |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 74                                                 |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 745                                                |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513806
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/745: train loss 4.255594 (85.590052 ms, 47856 tok/s)
step   91/745: train loss 3.310632 (84.094458 ms, 48707 tok/s)
step   92/745: train loss 2.968172 (84.116538 ms, 48694 tok/s)
step   93/745: train loss 2.940671 (84.113689 ms, 48695 tok/s)
step   94/745: train loss 3.185345 (84.124138 ms, 48689 tok/s)
step   95/745: train loss 3.155164 (84.153149 ms, 48673 tok/s)
step   96/745: train loss 3.138333 (84.103811 ms, 48701 tok/s)
step   97/745: train loss 2.994196 (84.122051 ms, 48691 tok/s)
step   98/745: train loss 2.648206 (84.106952 ms, 48699 tok/s)
step   99/745: train loss 3.081135 (84.120122 ms, 48692 tok/s)
step  100/745: train loss 2.897636 (84.104582 ms, 48701 tok/s)
step  101/745: train loss 3.236962 (84.114472 ms, 48695 tok/s)
step  102/745: train loss 3.066242 (84.133532 ms, 48684 tok/s)
step  103/745: train loss 3.259311 (84.098153 ms, 48704 tok/s)
step  104/745: train loss 3.126589 (84.110211 ms, 48698 tok/s)
step  105/745: train loss 2.881485 (84.115782 ms, 48694 tok/s)
step  106/745: train loss 3.099155 (84.104131 ms, 48701 tok/s)
step  107/745: train loss 3.415963 (84.111413 ms, 48697 tok/s)
step  108/745: train loss 3.065761 (84.121315 ms, 48691 tok/s)
step  109/745: train loss 2.800894 (84.096206 ms, 48706 tok/s)
step  110/745: train loss 2.928636 (84.118515 ms, 48693 tok/s)
step  111/745: train loss 2.956237 (84.116106 ms, 48694 tok/s)
step  112/745: train loss 2.973489 (84.079946 ms, 48715 tok/s)
step  113/745: train loss 3.284673 (84.126456 ms, 48688 tok/s)
step  114/745: train loss 3.021475 (84.106376 ms, 48700 tok/s)
step  115/745: train loss 2.683339 (84.116176 ms, 48694 tok/s)
step  116/745: train loss 3.082491 (84.149776 ms, 48675 tok/s)
step  117/745: train loss 2.903057 (84.092445 ms, 48708 tok/s)
step  118/745: train loss 2.699329 (84.116857 ms, 48694 tok/s)
step  119/745: train loss 3.303668 (84.138325 ms, 48681 tok/s)
step  120/745: train loss 2.792964 (84.099889 ms, 48703 tok/s)
step  121/745: train loss 3.426651 (84.101020 ms, 48703 tok/s)
step  122/745: train loss 2.746911 (84.112610 ms, 48696 tok/s)
step  123/745: train loss 2.887755 (84.130339 ms, 48686 tok/s)
step  124/745: train loss 2.910116 (84.132229 ms, 48685 tok/s)
step  125/745: train loss 3.048654 (84.114370 ms, 48695 tok/s)
step  126/745: train loss 2.965605 (84.119079 ms, 48692 tok/s)
step  127/745: train loss 2.976850 (84.123680 ms, 48690 tok/s)
step  128/745: train loss 3.288174 (84.125919 ms, 48688 tok/s)
step  129/745: train loss 2.912665 (84.108900 ms, 48698 tok/s)
step  130/745: train loss 3.081698 (84.112230 ms, 48696 tok/s)
step  131/745: train loss 3.293169 (84.117460 ms, 48693 tok/s)
step  132/745: train loss 3.162406 (84.102143 ms, 48702 tok/s)
step  133/745: train loss 3.008976 (84.099463 ms, 48704 tok/s)
step  134/745: train loss 3.305616 (84.126774 ms, 48688 tok/s)
step  135/745: train loss 3.024942 (84.107712 ms, 48699 tok/s)
step  136/745: train loss 3.151649 (84.113834 ms, 48695 tok/s)
step  137/745: train loss 3.221986 (84.120463 ms, 48692 tok/s)
step  138/745: train loss 2.855160 (84.118694 ms, 48693 tok/s)
step  139/745: train loss 3.070024 (84.135303 ms, 48683 tok/s)
step  140/745: train loss 3.138838 (84.101173 ms, 48703 tok/s)
step  141/745: train loss 2.746296 (84.131633 ms, 48685 tok/s)
step  142/745: train loss 2.675267 (84.118543 ms, 48693 tok/s)
step  143/745: train loss 3.427177 (84.105304 ms, 48700 tok/s)
step  144/745: train loss 2.716079 (84.118977 ms, 48692 tok/s)
step  145/745: train loss 3.026993 (84.121186 ms, 48691 tok/s)
step  146/745: train loss 3.053544 (84.129698 ms, 48686 tok/s)
step  147/745: train loss 2.724558 (84.125457 ms, 48689 tok/s)
step  148/745: train loss 3.430840 (84.130538 ms, 48686 tok/s)
val loss 3.495909
step  149/745: train loss 2.494412 (84.116867 ms, 48694 tok/s)
step  150/745: train loss 2.735912 (84.113807 ms, 48695 tok/s)
step  151/745: train loss 2.747344 (84.142458 ms, 48679 tok/s)
step  152/745: train loss 2.705664 (84.127417 ms, 48688 tok/s)
step  153/745: train loss 2.565964 (84.107131 ms, 48699 tok/s)
step  154/745: train loss 2.649775 (84.122531 ms, 48690 tok/s)
step  155/745: train loss 2.286894 (84.105921 ms, 48700 tok/s)
step  156/745: train loss 2.627470 (84.127951 ms, 48687 tok/s)
step  157/745: train loss 2.541900 (84.128562 ms, 48687 tok/s)
step  158/745: train loss 2.541103 (84.123751 ms, 48690 tok/s)
step  159/745: train loss 2.541966 (84.122821 ms, 48690 tok/s)
step  160/745: train loss 2.615940 (84.132342 ms, 48685 tok/s)
step  161/745: train loss 2.209430 (84.126040 ms, 48688 tok/s)
step  162/745: train loss 2.550368 (84.116441 ms, 48694 tok/s)
step  163/745: train loss 2.662439 (84.102371 ms, 48702 tok/s)
step  164/745: train loss 2.288386 (84.110232 ms, 48697 tok/s)
step  165/745: train loss 2.517621 (84.114774 ms, 48695 tok/s)
step  166/745: train loss 2.781387 (84.096874 ms, 48705 tok/s)
step  167/745: train loss 2.596914 (84.119075 ms, 48692 tok/s)
step  168/745: train loss 2.738768 (84.128284 ms, 48687 tok/s)
step  169/745: train loss 2.453520 (84.121675 ms, 48691 tok/s)
step  170/745: train loss 2.270729 (84.111274 ms, 48697 tok/s)
step  171/745: train loss 2.670185 (84.115494 ms, 48694 tok/s)
step  172/745: train loss 2.644492 (84.116385 ms, 48694 tok/s)
step  173/745: train loss 2.398190 (84.113924 ms, 48695 tok/s)
step  174/745: train loss 2.529421 (84.122745 ms, 48690 tok/s)
step  175/745: train loss 2.515224 (84.123344 ms, 48690 tok/s)
step  176/745: train loss 2.517318 (84.118295 ms, 48693 tok/s)
step  177/745: train loss 2.415214 (84.122599 ms, 48690 tok/s)
step  178/745: train loss 2.493198 (84.118788 ms, 48693 tok/s)
step  179/745: train loss 2.776212 (84.136289 ms, 48682 tok/s)
step  180/745: train loss 2.435428 (84.123948 ms, 48690 tok/s)
step  181/745: train loss 2.512843 (84.117358 ms, 48693 tok/s)
step  182/745: train loss 2.311341 (84.111629 ms, 48697 tok/s)
step  183/745: train loss 2.909684 (84.095637 ms, 48706 tok/s)
step  184/745: train loss 2.815353 (84.122019 ms, 48691 tok/s)
step  185/745: train loss 2.845161 (84.121989 ms, 48691 tok/s)
step  186/745: train loss 2.328754 (84.119758 ms, 48692 tok/s)
step  187/745: train loss 2.828229 (84.108877 ms, 48698 tok/s)
step  188/745: train loss 2.883863 (84.112040 ms, 48696 tok/s)
step  189/745: train loss 2.554754 (84.134702 ms, 48683 tok/s)
step  190/745: train loss 2.459189 (84.117952 ms, 48693 tok/s)
step  191/745: train loss 2.792879 (84.130853 ms, 48686 tok/s)
step  192/745: train loss 2.591488 (84.123782 ms, 48690 tok/s)
step  193/745: train loss 2.601516 (84.100773 ms, 48703 tok/s)
step  194/745: train loss 2.952028 (84.105382 ms, 48700 tok/s)
step  195/745: train loss 2.666243 (84.147933 ms, 48676 tok/s)
step  196/745: train loss 2.630162 (84.128521 ms, 48687 tok/s)
step  197/745: train loss 2.894234 (84.105822 ms, 48700 tok/s)
step  198/745: train loss 2.867508 (84.108482 ms, 48699 tok/s)
step  199/745: train loss 2.740952 (84.113933 ms, 48695 tok/s)
step  200/745: train loss 2.514309 (84.105153 ms, 48700 tok/s)
step  201/745: train loss 2.595710 (84.119247 ms, 48692 tok/s)
step  202/745: train loss 2.367005 (84.109306 ms, 48698 tok/s)
step  203/745: train loss 2.614053 (84.098916 ms, 48704 tok/s)
step  204/745: train loss 2.349539 (84.119486 ms, 48692 tok/s)
step  205/745: train loss 2.857535 (84.132567 ms, 48685 tok/s)
step  206/745: train loss 2.941104 (84.120916 ms, 48691 tok/s)
step  207/745: train loss 2.682688 (84.114065 ms, 48695 tok/s)
step  208/745: train loss 2.527279 (84.110585 ms, 48697 tok/s)
step  209/745: train loss 2.598761 (84.102226 ms, 48702 tok/s)
step  210/745: train loss 2.547872 (84.107355 ms, 48699 tok/s)
step  211/745: train loss 2.928331 (84.127815 ms, 48687 tok/s)
step  212/745: train loss 2.344167 (84.104338 ms, 48701 tok/s)
step  213/745: train loss 2.947736 (84.118889 ms, 48692 tok/s)
step  214/745: train loss 2.646057 (84.106770 ms, 48700 tok/s)
step  215/745: train loss 2.647259 (84.115380 ms, 48695 tok/s)
step  216/745: train loss 2.975882 (84.113260 ms, 48696 tok/s)
step  217/745: train loss 3.006166 (84.118050 ms, 48693 tok/s)
step  218/745: train loss 2.747542 (84.115510 ms, 48694 tok/s)
step  219/745: train loss 2.554849 (84.144220 ms, 48678 tok/s)
step  220/745: train loss 2.889706 (84.100619 ms, 48703 tok/s)
step  221/745: train loss 2.624922 (84.142399 ms, 48679 tok/s)
step  222/745: train loss 2.717786 (84.138340 ms, 48681 tok/s)
val loss 3.608185
step  223/745: train loss 2.607238 (84.167183 ms, 48665 tok/s)
step  224/745: train loss 2.183208 (84.146122 ms, 48677 tok/s)
step  225/745: train loss 2.119475 (84.141312 ms, 48680 tok/s)
step  226/745: train loss 2.296140 (84.131334 ms, 48685 tok/s)
step  227/745: train loss 2.020095 (84.141093 ms, 48680 tok/s)
step  228/745: train loss 1.951283 (84.120533 ms, 48692 tok/s)
step  229/745: train loss 1.947283 (84.127064 ms, 48688 tok/s)
step  230/745: train loss 2.225153 (84.131332 ms, 48685 tok/s)
step  231/745: train loss 1.958765 (84.123203 ms, 48690 tok/s)
step  232/745: train loss 2.117693 (84.148914 ms, 48675 tok/s)
step  233/745: train loss 2.120814 (84.128446 ms, 48687 tok/s)
step  234/745: train loss 2.132174 (84.127186 ms, 48688 tok/s)
step  235/745: train loss 2.023198 (84.161657 ms, 48668 tok/s)
step  236/745: train loss 1.842976 (84.125337 ms, 48689 tok/s)
step  237/745: train loss 2.134032 (84.161107 ms, 48668 tok/s)
step  238/745: train loss 2.161491 (84.151417 ms, 48674 tok/s)
step  239/745: train loss 2.217459 (84.152906 ms, 48673 tok/s)
step  240/745: train loss 1.832726 (84.149477 ms, 48675 tok/s)
step  241/745: train loss 2.218118 (84.139067 ms, 48681 tok/s)
step  242/745: train loss 1.871139 (84.143306 ms, 48678 tok/s)
step  243/745: train loss 2.011194 (84.124378 ms, 48689 tok/s)
step  244/745: train loss 2.320251 (84.142257 ms, 48679 tok/s)
step  245/745: train loss 2.089793 (84.148110 ms, 48676 tok/s)
step  246/745: train loss 2.216090 (84.132811 ms, 48684 tok/s)
step  247/745: train loss 2.079654 (84.157601 ms, 48670 tok/s)
step  248/745: train loss 1.839123 (84.138341 ms, 48681 tok/s)
step  249/745: train loss 2.210448 (84.144091 ms, 48678 tok/s)
step  250/745: train loss 1.914258 (84.136650 ms, 48682 tok/s)
step  251/745: train loss 2.161411 (84.134630 ms, 48683 tok/s)
step  252/745: train loss 2.144074 (84.135031 ms, 48683 tok/s)
step  253/745: train loss 2.083051 (84.134551 ms, 48683 tok/s)
step  254/745: train loss 2.009182 (84.135680 ms, 48683 tok/s)
step  255/745: train loss 2.063370 (84.129751 ms, 48686 tok/s)
step  256/745: train loss 2.125360 (84.146462 ms, 48677 tok/s)
step  257/745: train loss 2.085534 (84.139943 ms, 48680 tok/s)
step  258/745: train loss 2.122550 (84.119164 ms, 48692 tok/s)
step  259/745: train loss 2.129235 (84.119645 ms, 48692 tok/s)
step  260/745: train loss 2.305511 (84.110634 ms, 48697 tok/s)
step  261/745: train loss 2.048836 (84.128034 ms, 48687 tok/s)
step  262/745: train loss 1.913185 (84.153205 ms, 48673 tok/s)
step  263/745: train loss 2.006270 (84.126304 ms, 48688 tok/s)
step  264/745: train loss 2.335682 (84.135064 ms, 48683 tok/s)
step  265/745: train loss 2.392359 (84.138625 ms, 48681 tok/s)
step  266/745: train loss 2.309690 (84.132535 ms, 48685 tok/s)
step  267/745: train loss 2.072260 (84.139854 ms, 48680 tok/s)
step  268/745: train loss 2.161735 (84.155095 ms, 48672 tok/s)
step  269/745: train loss 2.038130 (84.129929 ms, 48686 tok/s)
step  270/745: train loss 2.128664 (84.119638 ms, 48692 tok/s)
step  271/745: train loss 2.301081 (84.141208 ms, 48680 tok/s)
step  272/745: train loss 2.244457 (84.148269 ms, 48675 tok/s)
step  273/745: train loss 2.041617 (84.132487 ms, 48685 tok/s)
step  274/745: train loss 2.184018 (84.146689 ms, 48676 tok/s)
step  275/745: train loss 2.181885 (84.155568 ms, 48671 tok/s)
step  276/745: train loss 2.347010 (84.127028 ms, 48688 tok/s)
step  277/745: train loss 2.456177 (84.130138 ms, 48686 tok/s)
step  278/745: train loss 1.969904 (84.150579 ms, 48674 tok/s)
step  279/745: train loss 1.959594 (84.145398 ms, 48677 tok/s)
step  280/745: train loss 2.474088 (84.121978 ms, 48691 tok/s)
step  281/745: train loss 2.461674 (84.138883 ms, 48681 tok/s)
step  282/745: train loss 2.258807 (84.113772 ms, 48695 tok/s)
step  283/745: train loss 2.327044 (84.133672 ms, 48684 tok/s)
step  284/745: train loss 2.362368 (84.148313 ms, 48675 tok/s)
step  285/745: train loss 2.439948 (84.140712 ms, 48680 tok/s)
step  286/745: train loss 2.352922 (84.136353 ms, 48682 tok/s)
step  287/745: train loss 2.401168 (84.116281 ms, 48694 tok/s)
step  288/745: train loss 2.380548 (84.126162 ms, 48688 tok/s)
step  289/745: train loss 2.149345 (84.127572 ms, 48687 tok/s)
step  290/745: train loss 2.151231 (84.142121 ms, 48679 tok/s)
step  291/745: train loss 2.194782 (84.134342 ms, 48684 tok/s)
step  292/745: train loss 2.469429 (84.108972 ms, 48698 tok/s)
step  293/745: train loss 2.277548 (84.135726 ms, 48683 tok/s)
step  294/745: train loss 1.961481 (84.139715 ms, 48680 tok/s)
step  295/745: train loss 2.060772 (84.136796 ms, 48682 tok/s)
step  296/745: train loss 2.173135 (84.140325 ms, 48680 tok/s)
val loss 3.963280
step  297/745: train loss 1.650326 (84.136006 ms, 48683 tok/s)
step  298/745: train loss 1.486319 (84.136655 ms, 48682 tok/s)
step  299/745: train loss 1.397179 (84.131645 ms, 48685 tok/s)
step  300/745: train loss 1.611536 (84.129506 ms, 48686 tok/s)
step  301/745: train loss 1.546944 (84.143605 ms, 48678 tok/s)
step  302/745: train loss 1.811051 (84.147880 ms, 48676 tok/s)
step  303/745: train loss 1.464425 (84.124699 ms, 48689 tok/s)
step  304/745: train loss 1.650830 (84.114440 ms, 48695 tok/s)
step  305/745: train loss 1.630014 (84.149370 ms, 48675 tok/s)
step  306/745: train loss 1.655277 (84.152599 ms, 48673 tok/s)
step  307/745: train loss 1.484568 (84.135740 ms, 48683 tok/s)
step  308/745: train loss 1.577959 (84.133858 ms, 48684 tok/s)
step  309/745: train loss 1.532061 (84.157360 ms, 48670 tok/s)
step  310/745: train loss 1.802846 (84.136489 ms, 48682 tok/s)
step  311/745: train loss 1.716907 (84.139380 ms, 48681 tok/s)
step  312/745: train loss 1.673976 (84.143628 ms, 48678 tok/s)
step  313/745: train loss 1.721643 (84.129859 ms, 48686 tok/s)
step  314/745: train loss 1.663217 (84.128023 ms, 48687 tok/s)
step  315/745: train loss 1.719857 (84.135803 ms, 48683 tok/s)
step  316/745: train loss 1.634599 (84.123943 ms, 48690 tok/s)
step  317/745: train loss 1.486485 (84.119863 ms, 48692 tok/s)
step  318/745: train loss 1.536438 (84.143902 ms, 48678 tok/s)
step  319/745: train loss 1.767269 (84.142353 ms, 48679 tok/s)
step  320/745: train loss 1.426813 (84.123212 ms, 48690 tok/s)
step  321/745: train loss 1.479247 (84.135642 ms, 48683 tok/s)
step  322/745: train loss 1.510941 (84.135174 ms, 48683 tok/s)
step  323/745: train loss 1.485641 (84.134403 ms, 48684 tok/s)
step  324/745: train loss 1.654205 (84.126003 ms, 48688 tok/s)
step  325/745: train loss 1.645065 (84.126783 ms, 48688 tok/s)
step  326/745: train loss 1.759127 (84.159206 ms, 48669 tok/s)
step  327/745: train loss 1.410700 (84.130708 ms, 48686 tok/s)
step  328/745: train loss 1.546579 (84.133367 ms, 48684 tok/s)
step  329/745: train loss 1.661092 (84.115976 ms, 48694 tok/s)
step  330/745: train loss 1.374914 (84.145357 ms, 48677 tok/s)
step  331/745: train loss 2.207248 (84.120167 ms, 48692 tok/s)
step  332/745: train loss 1.604002 (84.159507 ms, 48669 tok/s)
step  333/745: train loss 1.586801 (84.131907 ms, 48685 tok/s)
step  334/745: train loss 1.421408 (84.146367 ms, 48677 tok/s)
step  335/745: train loss 1.740282 (84.121847 ms, 48691 tok/s)
step  336/745: train loss 1.545144 (84.155016 ms, 48672 tok/s)
step  337/745: train loss 1.654561 (84.135067 ms, 48683 tok/s)
step  338/745: train loss 1.609685 (84.130700 ms, 48686 tok/s)
step  339/745: train loss 1.771542 (84.136441 ms, 48682 tok/s)
step  340/745: train loss 1.653409 (84.136160 ms, 48682 tok/s)
step  341/745: train loss 1.564803 (84.143170 ms, 48678 tok/s)
step  342/745: train loss 1.717426 (84.115581 ms, 48694 tok/s)
step  343/745: train loss 1.483180 (84.143910 ms, 48678 tok/s)
step  344/745: train loss 1.890499 (84.136240 ms, 48682 tok/s)
step  345/745: train loss 1.549152 (84.138459 ms, 48681 tok/s)
step  346/745: train loss 1.637653 (84.137510 ms, 48682 tok/s)
step  347/745: train loss 1.781310 (84.136510 ms, 48682 tok/s)
step  348/745: train loss 1.613889 (84.147921 ms, 48676 tok/s)
step  349/745: train loss 1.654226 (84.141902 ms, 48679 tok/s)
step  350/745: train loss 2.002499 (84.133363 ms, 48684 tok/s)
step  351/745: train loss 1.653467 (84.119353 ms, 48692 tok/s)
step  352/745: train loss 1.725024 (84.136194 ms, 48682 tok/s)
step  353/745: train loss 1.895192 (84.156613 ms, 48671 tok/s)
step  354/745: train loss 1.746683 (84.131665 ms, 48685 tok/s)
step  355/745: train loss 1.618481 (84.141363 ms, 48679 tok/s)
step  356/745: train loss 1.713363 (84.150505 ms, 48674 tok/s)
step  357/745: train loss 1.525355 (84.129743 ms, 48686 tok/s)
step  358/745: train loss 1.677742 (84.124513 ms, 48689 tok/s)
step  359/745: train loss 1.695598 (84.164025 ms, 48666 tok/s)
step  360/745: train loss 1.762028 (84.141034 ms, 48680 tok/s)
step  361/745: train loss 1.721111 (84.142046 ms, 48679 tok/s)
step  362/745: train loss 1.649899 (84.140228 ms, 48680 tok/s)
step  363/745: train loss 1.760116 (84.141269 ms, 48680 tok/s)
step  364/745: train loss 1.584811 (84.137077 ms, 48682 tok/s)
step  365/745: train loss 1.829923 (84.129937 ms, 48686 tok/s)
step  366/745: train loss 1.642659 (84.145638 ms, 48677 tok/s)
step  367/745: train loss 1.679161 (84.127817 ms, 48687 tok/s)
step  368/745: train loss 1.481110 (84.140308 ms, 48680 tok/s)
step  369/745: train loss 1.877249 (84.150018 ms, 48674 tok/s)
step  370/745: train loss 1.836510 (84.143728 ms, 48678 tok/s)
val loss 4.377615
step  371/745: train loss 1.081507 (84.146791 ms, 48676 tok/s)
step  372/745: train loss 1.171696 (84.138131 ms, 48681 tok/s)
