+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | experiments/data/tinyshakespeare_10x/*.bin         |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 74                                                 |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 745                                                |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.503176
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/745: train loss 4.238344 (72.131935 ms, 56784 tok/s)
step   67/745: train loss 3.543123 (70.640485 ms, 57983 tok/s)
step   68/745: train loss 3.567722 (70.639365 ms, 57984 tok/s)
step   69/745: train loss 3.476492 (70.622997 ms, 57998 tok/s)
step   70/745: train loss 3.094301 (70.617208 ms, 58002 tok/s)
step   71/745: train loss 3.864187 (70.627798 ms, 57994 tok/s)
step   72/745: train loss 3.403206 (70.635359 ms, 57987 tok/s)
step   73/745: train loss 3.156499 (70.637999 ms, 57985 tok/s)
step   74/745: train loss 3.572624 (70.619907 ms, 58000 tok/s)
val loss 3.508897
step   75/745: train loss 3.177058 (70.656419 ms, 57970 tok/s)
step   76/745: train loss 2.992024 (70.619939 ms, 58000 tok/s)
step   77/745: train loss 2.931257 (70.636428 ms, 57987 tok/s)
step   78/745: train loss 2.779136 (70.631799 ms, 57990 tok/s)
step   79/745: train loss 2.993225 (70.628718 ms, 57993 tok/s)
step   80/745: train loss 3.309777 (70.630518 ms, 57991 tok/s)
step   81/745: train loss 3.269130 (70.631902 ms, 57990 tok/s)
step   82/745: train loss 3.296358 (70.637802 ms, 57985 tok/s)
step   83/745: train loss 2.998046 (70.631502 ms, 57991 tok/s)
step   84/745: train loss 3.091196 (70.618730 ms, 58001 tok/s)
step   85/745: train loss 2.886401 (70.637442 ms, 57986 tok/s)
step   86/745: train loss 2.651528 (70.608891 ms, 58009 tok/s)
step   87/745: train loss 2.993210 (70.616282 ms, 58003 tok/s)
step   88/745: train loss 3.075833 (70.618191 ms, 58002 tok/s)
step   89/745: train loss 2.898389 (70.622311 ms, 57998 tok/s)
step   90/745: train loss 3.237422 (70.628072 ms, 57993 tok/s)
step   91/745: train loss 3.314571 (70.624942 ms, 57996 tok/s)
step   92/745: train loss 2.975730 (70.631651 ms, 57990 tok/s)
step   93/745: train loss 2.957411 (70.616971 ms, 58003 tok/s)
step   94/745: train loss 3.188205 (70.625622 ms, 57995 tok/s)
step   95/745: train loss 3.154886 (70.623864 ms, 57997 tok/s)
step   96/745: train loss 3.140457 (70.629324 ms, 57992 tok/s)
step   97/745: train loss 3.000063 (70.626435 ms, 57995 tok/s)
step   98/745: train loss 2.652001 (70.611463 ms, 58007 tok/s)
step   99/745: train loss 3.091272 (70.632455 ms, 57990 tok/s)
step  100/745: train loss 2.907430 (70.617164 ms, 58002 tok/s)
step  101/745: train loss 3.248356 (70.629994 ms, 57992 tok/s)
step  102/745: train loss 3.068516 (70.624824 ms, 57996 tok/s)
step  103/745: train loss 3.261021 (70.615234 ms, 58004 tok/s)
step  104/745: train loss 3.123741 (70.638553 ms, 57985 tok/s)
step  105/745: train loss 2.883495 (70.631165 ms, 57991 tok/s)
step  106/745: train loss 3.101475 (70.623204 ms, 57997 tok/s)
step  107/745: train loss 3.425583 (70.627584 ms, 57994 tok/s)
step  108/745: train loss 3.067417 (70.626163 ms, 57995 tok/s)
step  109/745: train loss 2.803558 (70.625416 ms, 57996 tok/s)
step  110/745: train loss 2.936532 (70.625648 ms, 57995 tok/s)
step  111/745: train loss 2.959046 (70.626227 ms, 57995 tok/s)
step  112/745: train loss 2.975249 (70.626267 ms, 57995 tok/s)
step  113/745: train loss 3.276948 (70.625267 ms, 57996 tok/s)
step  114/745: train loss 3.014054 (70.602678 ms, 58014 tok/s)
step  115/745: train loss 2.690092 (70.613536 ms, 58005 tok/s)
step  116/745: train loss 3.097268 (70.625887 ms, 57995 tok/s)
step  117/745: train loss 2.898342 (70.624477 ms, 57996 tok/s)
step  118/745: train loss 2.697265 (70.656347 ms, 57970 tok/s)
step  119/745: train loss 3.298764 (70.637798 ms, 57985 tok/s)
step  120/745: train loss 2.791368 (70.687856 ms, 57944 tok/s)
step  121/745: train loss 3.429601 (70.610676 ms, 58008 tok/s)
step  122/745: train loss 2.746785 (70.646896 ms, 57978 tok/s)
step  123/745: train loss 2.886578 (70.628569 ms, 57993 tok/s)
step  124/745: train loss 2.913989 (70.640899 ms, 57983 tok/s)
step  125/745: train loss 3.044300 (70.642040 ms, 57982 tok/s)
step  126/745: train loss 2.977370 (70.663871 ms, 57964 tok/s)
step  127/745: train loss 2.990350 (70.635740 ms, 57987 tok/s)
step  128/745: train loss 3.286725 (70.690259 ms, 57942 tok/s)
step  129/745: train loss 2.905994 (70.627529 ms, 57994 tok/s)
step  130/745: train loss 3.084442 (70.618361 ms, 58001 tok/s)
step  131/745: train loss 3.281474 (70.606189 ms, 58011 tok/s)
step  132/745: train loss 3.163316 (70.635860 ms, 57987 tok/s)
step  133/745: train loss 3.015997 (70.628020 ms, 57993 tok/s)
step  134/745: train loss 3.311385 (70.614879 ms, 58004 tok/s)
step  135/745: train loss 3.020601 (70.607660 ms, 58010 tok/s)
step  136/745: train loss 3.150507 (70.630420 ms, 57992 tok/s)
step  137/745: train loss 3.220482 (70.648331 ms, 57977 tok/s)
step  138/745: train loss 2.862640 (70.631973 ms, 57990 tok/s)
step  139/745: train loss 3.069367 (70.661712 ms, 57966 tok/s)
step  140/745: train loss 3.141796 (70.626513 ms, 57995 tok/s)
step  141/745: train loss 2.757661 (70.619702 ms, 58000 tok/s)
step  142/745: train loss 2.669327 (70.629713 ms, 57992 tok/s)
step  143/745: train loss 3.427002 (70.610223 ms, 58008 tok/s)
step  144/745: train loss 2.718092 (70.740524 ms, 57901 tok/s)
step  145/745: train loss 3.034534 (70.628813 ms, 57993 tok/s)
step  146/745: train loss 3.033225 (70.619592 ms, 58000 tok/s)
step  147/745: train loss 2.729820 (70.625753 ms, 57995 tok/s)
step  148/745: train loss 3.417172 (70.628782 ms, 57993 tok/s)
val loss 3.490577
step  149/745: train loss 2.481489 (70.633136 ms, 57989 tok/s)
step  150/745: train loss 2.738052 (70.618915 ms, 58001 tok/s)
step  151/745: train loss 2.744365 (70.629266 ms, 57992 tok/s)
step  152/745: train loss 2.704480 (70.635636 ms, 57987 tok/s)
step  153/745: train loss 2.551723 (70.630945 ms, 57991 tok/s)
step  154/745: train loss 2.665720 (70.627144 ms, 57994 tok/s)
step  155/745: train loss 2.290264 (70.635336 ms, 57987 tok/s)
step  156/745: train loss 2.635845 (70.630266 ms, 57992 tok/s)
step  157/745: train loss 2.550426 (70.619556 ms, 58000 tok/s)
step  158/745: train loss 2.550709 (70.621944 ms, 57998 tok/s)
step  159/745: train loss 2.553751 (70.615776 ms, 58004 tok/s)
step  160/745: train loss 2.622216 (70.617176 ms, 58002 tok/s)
step  161/745: train loss 2.219026 (70.615035 ms, 58004 tok/s)
step  162/745: train loss 2.545210 (70.640927 ms, 57983 tok/s)
step  163/745: train loss 2.664634 (70.627388 ms, 57994 tok/s)
step  164/745: train loss 2.298864 (70.635158 ms, 57988 tok/s)
step  165/745: train loss 2.518229 (70.630638 ms, 57991 tok/s)
step  166/745: train loss 2.788602 (70.601698 ms, 58015 tok/s)
step  167/745: train loss 2.602877 (70.638609 ms, 57985 tok/s)
step  168/745: train loss 2.743939 (70.610678 ms, 58008 tok/s)
step  169/745: train loss 2.464909 (70.608948 ms, 58009 tok/s)
step  170/745: train loss 2.281610 (70.655468 ms, 57971 tok/s)
step  171/745: train loss 2.673860 (70.629238 ms, 57992 tok/s)
step  172/745: train loss 2.646413 (70.629359 ms, 57992 tok/s)
step  173/745: train loss 2.398333 (70.649437 ms, 57976 tok/s)
step  174/745: train loss 2.529634 (70.619659 ms, 58000 tok/s)
step  175/745: train loss 2.513121 (70.639848 ms, 57984 tok/s)
step  176/745: train loss 2.528963 (70.629379 ms, 57992 tok/s)
step  177/745: train loss 2.413551 (70.649980 ms, 57975 tok/s)
step  178/745: train loss 2.498936 (70.635340 ms, 57987 tok/s)
step  179/745: train loss 2.777926 (70.638971 ms, 57984 tok/s)
step  180/745: train loss 2.440765 (70.622000 ms, 57998 tok/s)
step  181/745: train loss 2.531006 (70.629601 ms, 57992 tok/s)
step  182/745: train loss 2.313701 (70.634752 ms, 57988 tok/s)
step  183/745: train loss 2.918038 (70.625060 ms, 57996 tok/s)
step  184/745: train loss 2.826517 (70.617461 ms, 58002 tok/s)
step  185/745: train loss 2.844026 (70.637542 ms, 57986 tok/s)
step  186/745: train loss 2.336428 (70.642671 ms, 57981 tok/s)
step  187/745: train loss 2.824300 (70.623061 ms, 57998 tok/s)
step  188/745: train loss 2.885888 (70.628751 ms, 57993 tok/s)
step  189/745: train loss 2.569944 (70.635550 ms, 57987 tok/s)
step  190/745: train loss 2.470048 (70.638050 ms, 57985 tok/s)
step  191/745: train loss 2.808264 (70.621623 ms, 57999 tok/s)
step  192/745: train loss 2.605139 (70.716325 ms, 57921 tok/s)
step  193/745: train loss 2.610409 (70.602862 ms, 58014 tok/s)
step  194/745: train loss 2.961488 (70.634005 ms, 57989 tok/s)
step  195/745: train loss 2.673270 (70.601773 ms, 58015 tok/s)
step  196/745: train loss 2.639644 (70.627544 ms, 57994 tok/s)
step  197/745: train loss 2.902978 (70.648405 ms, 57977 tok/s)
step  198/745: train loss 2.875034 (70.620654 ms, 58000 tok/s)
step  199/745: train loss 2.750579 (70.615153 ms, 58004 tok/s)
step  200/745: train loss 2.517325 (70.639884 ms, 57984 tok/s)
step  201/745: train loss 2.599619 (70.633184 ms, 57989 tok/s)
step  202/745: train loss 2.377684 (70.637943 ms, 57985 tok/s)
step  203/745: train loss 2.625341 (70.614353 ms, 58005 tok/s)
step  204/745: train loss 2.350100 (70.612144 ms, 58007 tok/s)
step  205/745: train loss 2.859521 (70.632734 ms, 57990 tok/s)
step  206/745: train loss 2.946774 (70.628816 ms, 57993 tok/s)
step  207/745: train loss 2.702247 (70.625617 ms, 57995 tok/s)
step  208/745: train loss 2.532286 (70.652427 ms, 57973 tok/s)
step  209/745: train loss 2.612021 (70.625476 ms, 57996 tok/s)
step  210/745: train loss 2.562807 (70.621127 ms, 57999 tok/s)
step  211/745: train loss 2.933468 (70.631796 ms, 57990 tok/s)
step  212/745: train loss 2.346282 (70.596037 ms, 58020 tok/s)
step  213/745: train loss 2.950236 (70.628596 ms, 57993 tok/s)
step  214/745: train loss 2.642351 (70.638156 ms, 57985 tok/s)
step  215/745: train loss 2.653327 (70.638297 ms, 57985 tok/s)
step  216/745: train loss 2.985277 (70.637647 ms, 57986 tok/s)
step  217/745: train loss 3.014799 (70.637956 ms, 57985 tok/s)
step  218/745: train loss 2.741813 (70.621246 ms, 57999 tok/s)
step  219/745: train loss 2.561048 (70.628737 ms, 57993 tok/s)
step  220/745: train loss 2.896203 (70.627669 ms, 57994 tok/s)
step  221/745: train loss 2.642424 (70.622110 ms, 57998 tok/s)
step  222/745: train loss 2.734863 (70.648280 ms, 57977 tok/s)
val loss 3.612881
step  223/745: train loss 2.609514 (70.644841 ms, 57980 tok/s)
step  224/745: train loss 2.186356 (70.632478 ms, 57990 tok/s)
step  225/745: train loss 2.093486 (70.616330 ms, 58003 tok/s)
step  226/745: train loss 2.299098 (70.631190 ms, 57991 tok/s)
step  227/745: train loss 2.013627 (70.640678 ms, 57983 tok/s)
step  228/745: train loss 1.958987 (70.642130 ms, 57982 tok/s)
step  229/745: train loss 1.942186 (70.625949 ms, 57995 tok/s)
step  230/745: train loss 2.214454 (70.625759 ms, 57995 tok/s)
step  231/745: train loss 1.990839 (70.620092 ms, 58000 tok/s)
step  232/745: train loss 2.141357 (70.633542 ms, 57989 tok/s)
step  233/745: train loss 2.138671 (70.616912 ms, 58003 tok/s)
step  234/745: train loss 2.129548 (70.613623 ms, 58005 tok/s)
step  235/745: train loss 2.038882 (70.632892 ms, 57989 tok/s)
step  236/745: train loss 1.848139 (70.627133 ms, 57994 tok/s)
step  237/745: train loss 2.136219 (70.621412 ms, 57999 tok/s)
step  238/745: train loss 2.164684 (70.623412 ms, 57997 tok/s)
step  239/745: train loss 2.211172 (70.634532 ms, 57988 tok/s)
step  240/745: train loss 1.832564 (70.652181 ms, 57974 tok/s)
step  241/745: train loss 2.239678 (70.625422 ms, 57996 tok/s)
step  242/745: train loss 1.884006 (70.623432 ms, 57997 tok/s)
step  243/745: train loss 2.018227 (70.627992 ms, 57994 tok/s)
step  244/745: train loss 2.309441 (70.679232 ms, 57951 tok/s)
step  245/745: train loss 2.112985 (70.624314 ms, 57997 tok/s)
step  246/745: train loss 2.218592 (70.630195 ms, 57992 tok/s)
step  247/745: train loss 2.086370 (70.625255 ms, 57996 tok/s)
step  248/745: train loss 1.848250 (70.624015 ms, 57997 tok/s)
step  249/745: train loss 2.198241 (70.623385 ms, 57997 tok/s)
step  250/745: train loss 1.918537 (70.617295 ms, 58002 tok/s)
step  251/745: train loss 2.160302 (70.632115 ms, 57990 tok/s)
step  252/745: train loss 2.141888 (70.696315 ms, 57937 tok/s)
step  253/745: train loss 2.107467 (70.620175 ms, 58000 tok/s)
step  254/745: train loss 2.020594 (70.638835 ms, 57985 tok/s)
step  255/745: train loss 2.080619 (70.623645 ms, 57997 tok/s)
step  256/745: train loss 2.134780 (70.613625 ms, 58005 tok/s)
step  257/745: train loss 2.113914 (70.614426 ms, 58005 tok/s)
step  258/745: train loss 2.149396 (70.626074 ms, 57995 tok/s)
step  259/745: train loss 2.134857 (70.617435 ms, 58002 tok/s)
step  260/745: train loss 2.316573 (70.620729 ms, 57999 tok/s)
step  261/745: train loss 2.070973 (70.609357 ms, 58009 tok/s)
step  262/745: train loss 1.916709 (70.622368 ms, 57998 tok/s)
step  263/745: train loss 2.013966 (70.621807 ms, 57999 tok/s)
step  264/745: train loss 2.356275 (70.635508 ms, 57987 tok/s)
step  265/745: train loss 2.413981 (70.699748 ms, 57935 tok/s)
step  266/745: train loss 2.320627 (70.668508 ms, 57960 tok/s)
step  267/745: train loss 2.068457 (70.641938 ms, 57982 tok/s)
step  268/745: train loss 2.183374 (70.606997 ms, 58011 tok/s)
step  269/745: train loss 2.028472 (70.646538 ms, 57978 tok/s)
step  270/745: train loss 2.133389 (70.621278 ms, 57999 tok/s)
step  271/745: train loss 2.307033 (70.625457 ms, 57996 tok/s)
step  272/745: train loss 2.260131 (70.621948 ms, 57998 tok/s)
step  273/745: train loss 2.054017 (70.624768 ms, 57996 tok/s)
step  274/745: train loss 2.182201 (70.623452 ms, 57997 tok/s)
step  275/745: train loss 2.195746 (70.649879 ms, 57976 tok/s)
step  276/745: train loss 2.350631 (70.642921 ms, 57981 tok/s)
step  277/745: train loss 2.461113 (70.585620 ms, 58028 tok/s)
step  278/745: train loss 1.968204 (70.625851 ms, 57995 tok/s)
step  279/745: train loss 1.961119 (70.620801 ms, 57999 tok/s)
step  280/745: train loss 2.476690 (70.609249 ms, 58009 tok/s)
step  281/745: train loss 2.474023 (70.620361 ms, 58000 tok/s)
step  282/745: train loss 2.256852 (70.654951 ms, 57971 tok/s)
step  283/745: train loss 2.360305 (70.631219 ms, 57991 tok/s)
step  284/745: train loss 2.361203 (70.633661 ms, 57989 tok/s)
step  285/745: train loss 2.442267 (70.616520 ms, 58003 tok/s)
step  286/745: train loss 2.338330 (70.633221 ms, 57989 tok/s)
step  287/745: train loss 2.407233 (70.633019 ms, 57989 tok/s)
step  288/745: train loss 2.387839 (70.643134 ms, 57981 tok/s)
step  289/745: train loss 2.165722 (70.627993 ms, 57994 tok/s)
step  290/745: train loss 2.162211 (70.623703 ms, 57997 tok/s)
step  291/745: train loss 2.205455 (70.612523 ms, 58006 tok/s)
step  292/745: train loss 2.474041 (70.624103 ms, 57997 tok/s)
step  293/745: train loss 2.283336 (70.614743 ms, 58004 tok/s)
step  294/745: train loss 1.967128 (70.605332 ms, 58012 tok/s)
step  295/745: train loss 2.059278 (70.628652 ms, 57993 tok/s)
step  296/745: train loss 2.180099 (70.606643 ms, 58011 tok/s)
val loss 3.963531
step  297/745: train loss 1.662891 (70.668714 ms, 57960 tok/s)
step  298/745: train loss 1.494503 (70.617452 ms, 58002 tok/s)
step  299/745: train loss 1.407555 (70.612505 ms, 58006 tok/s)
step  300/745: train loss 1.603897 (70.625086 ms, 57996 tok/s)
step  301/745: train loss 1.578701 (70.627146 ms, 57994 tok/s)
step  302/745: train loss 1.795683 (70.626926 ms, 57994 tok/s)
step  303/745: train loss 1.493837 (70.622015 ms, 57998 tok/s)
step  304/745: train loss 1.632763 (70.646726 ms, 57978 tok/s)
step  305/745: train loss 1.614795 (70.623616 ms, 57997 tok/s)
step  306/745: train loss 1.671687 (70.632496 ms, 57990 tok/s)
step  307/745: train loss 1.500615 (70.628825 ms, 57993 tok/s)
step  308/745: train loss 1.577567 (70.636017 ms, 57987 tok/s)
step  309/745: train loss 1.562330 (70.689226 ms, 57943 tok/s)
step  310/745: train loss 1.816667 (70.621986 ms, 57998 tok/s)
step  311/745: train loss 1.729021 (70.629687 ms, 57992 tok/s)
step  312/745: train loss 1.677787 (70.614016 ms, 58005 tok/s)
step  313/745: train loss 1.730765 (70.618887 ms, 58001 tok/s)
step  314/745: train loss 1.648229 (70.622447 ms, 57998 tok/s)
step  315/745: train loss 1.720407 (70.621549 ms, 57999 tok/s)
step  316/745: train loss 1.634419 (70.618379 ms, 58001 tok/s)
step  317/745: train loss 1.515294 (70.627628 ms, 57994 tok/s)
step  318/745: train loss 1.536893 (70.626948 ms, 57994 tok/s)
step  319/745: train loss 1.778684 (70.629809 ms, 57992 tok/s)
step  320/745: train loss 1.435444 (70.625249 ms, 57996 tok/s)
step  321/745: train loss 1.474393 (70.632528 ms, 57990 tok/s)
step  322/745: train loss 1.537220 (70.633559 ms, 57989 tok/s)
step  323/745: train loss 1.460150 (70.629649 ms, 57992 tok/s)
step  324/745: train loss 1.662461 (70.628159 ms, 57993 tok/s)
step  325/745: train loss 1.642941 (70.621019 ms, 57999 tok/s)
step  326/745: train loss 1.788324 (70.629459 ms, 57992 tok/s)
step  327/745: train loss 1.413882 (70.632708 ms, 57990 tok/s)
step  328/745: train loss 1.595020 (70.623292 ms, 57997 tok/s)
step  329/745: train loss 1.682622 (70.639141 ms, 57984 tok/s)
step  330/745: train loss 1.381006 (70.638641 ms, 57985 tok/s)
step  331/745: train loss 2.207025 (70.623531 ms, 57997 tok/s)
step  332/745: train loss 1.586047 (70.620191 ms, 58000 tok/s)
step  333/745: train loss 1.614422 (70.626032 ms, 57995 tok/s)
step  334/745: train loss 1.425311 (70.617052 ms, 58002 tok/s)
step  335/745: train loss 1.747026 (70.630660 ms, 57991 tok/s)
step  336/745: train loss 1.537291 (70.631772 ms, 57990 tok/s)
step  337/745: train loss 1.646198 (70.618581 ms, 58001 tok/s)
step  338/745: train loss 1.608903 (70.616481 ms, 58003 tok/s)
step  339/745: train loss 1.795704 (70.619930 ms, 58000 tok/s)
step  340/745: train loss 1.651282 (70.633552 ms, 57989 tok/s)
step  341/745: train loss 1.582825 (70.618801 ms, 58001 tok/s)
step  342/745: train loss 1.712705 (70.621173 ms, 57999 tok/s)
step  343/745: train loss 1.453635 (70.609744 ms, 58008 tok/s)
step  344/745: train loss 1.892969 (70.614473 ms, 58005 tok/s)
step  345/745: train loss 1.579021 (70.614895 ms, 58004 tok/s)
step  346/745: train loss 1.643258 (70.634254 ms, 57988 tok/s)
step  347/745: train loss 1.774625 (70.604463 ms, 58013 tok/s)
step  348/745: train loss 1.594576 (70.606354 ms, 58011 tok/s)
step  349/745: train loss 1.664916 (70.630335 ms, 57992 tok/s)
step  350/745: train loss 2.038516 (70.607904 ms, 58010 tok/s)
step  351/745: train loss 1.672156 (70.636353 ms, 57987 tok/s)
step  352/745: train loss 1.740145 (70.615213 ms, 58004 tok/s)
step  353/745: train loss 1.943750 (70.630654 ms, 57991 tok/s)
step  354/745: train loss 1.717786 (70.627604 ms, 57994 tok/s)
step  355/745: train loss 1.625857 (70.649635 ms, 57976 tok/s)
step  356/745: train loss 1.738375 (70.620655 ms, 58000 tok/s)
step  357/745: train loss 1.561419 (70.633186 ms, 57989 tok/s)
step  358/745: train loss 1.729434 (70.641306 ms, 57983 tok/s)
step  359/745: train loss 1.742572 (70.622686 ms, 57998 tok/s)
step  360/745: train loss 1.749029 (70.629237 ms, 57992 tok/s)
step  361/745: train loss 1.730662 (70.616257 ms, 58003 tok/s)
step  362/745: train loss 1.661810 (70.620366 ms, 58000 tok/s)
step  363/745: train loss 1.763714 (70.629828 ms, 57992 tok/s)
step  364/745: train loss 1.608526 (70.627767 ms, 57994 tok/s)
step  365/745: train loss 1.825404 (70.635357 ms, 57987 tok/s)
step  366/745: train loss 1.646236 (70.630936 ms, 57991 tok/s)
step  367/745: train loss 1.699709 (70.631617 ms, 57991 tok/s)
step  368/745: train loss 1.515677 (70.636676 ms, 57986 tok/s)
step  369/745: train loss 1.869087 (70.627656 ms, 57994 tok/s)
step  370/745: train loss 1.811262 (70.618909 ms, 58001 tok/s)
val loss 4.352416
step  371/745: train loss 1.104389 (70.626949 ms, 57994 tok/s)
step  372/745: train loss 1.184162 (70.623999 ms, 57997 tok/s)
