+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.503176
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.275633 (72.129887 ms, 56786 tok/s)
step   33/74: train loss 3.568436 (70.628196 ms, 57993 tok/s)
step   34/74: train loss 3.488175 (70.637086 ms, 57986 tok/s)
step   35/74: train loss 3.725545 (70.633965 ms, 57989 tok/s)
step   36/74: train loss 3.376258 (70.618826 ms, 58001 tok/s)
step   37/74: train loss 3.203682 (70.641836 ms, 57982 tok/s)
step   38/74: train loss 3.172230 (70.625476 ms, 57996 tok/s)
step   39/74: train loss 3.609035 (70.635856 ms, 57987 tok/s)
step   40/74: train loss 3.085090 (70.638266 ms, 57985 tok/s)
step   41/74: train loss 3.838691 (70.633545 ms, 57989 tok/s)
step   42/74: train loss 3.365637 (70.628156 ms, 57993 tok/s)
step   43/74: train loss 3.356416 (70.628376 ms, 57993 tok/s)
step   44/74: train loss 3.426622 (70.633695 ms, 57989 tok/s)
step   45/74: train loss 3.615602 (70.639746 ms, 57984 tok/s)
step   46/74: train loss 3.125921 (70.618265 ms, 58001 tok/s)
step   47/74: train loss 3.466649 (70.664346 ms, 57964 tok/s)
step   48/74: train loss 3.975801 (70.646296 ms, 57978 tok/s)
step   49/74: train loss 3.230641 (70.623696 ms, 57997 tok/s)
step   50/74: train loss 3.418791 (70.642566 ms, 57982 tok/s)
step   51/74: train loss 3.759459 (70.639046 ms, 57984 tok/s)
step   52/74: train loss 3.768339 (70.629555 ms, 57992 tok/s)
step   53/74: train loss 3.412493 (70.654967 ms, 57971 tok/s)
step   54/74: train loss 3.390214 (70.640006 ms, 57984 tok/s)
step   55/74: train loss 3.274700 (70.629396 ms, 57992 tok/s)
step   56/74: train loss 3.256500 (70.615955 ms, 58003 tok/s)
step   57/74: train loss 3.024744 (70.620455 ms, 58000 tok/s)
step   58/74: train loss 3.480212 (70.631656 ms, 57990 tok/s)
step   59/74: train loss 3.274285 (70.633797 ms, 57989 tok/s)
step   60/74: train loss 3.495427 (70.621635 ms, 57999 tok/s)
step   61/74: train loss 3.210609 (70.631687 ms, 57990 tok/s)
step   62/74: train loss 3.455180 (70.618244 ms, 58002 tok/s)
step   63/74: train loss 3.373595 (70.639417 ms, 57984 tok/s)
step   64/74: train loss 3.406102 (70.623045 ms, 57998 tok/s)
step   65/74: train loss 3.582603 (70.621836 ms, 57999 tok/s)
step   66/74: train loss 3.028391 (70.636536 ms, 57986 tok/s)
step   67/74: train loss 3.296088 (70.640266 ms, 57983 tok/s)
step   68/74: train loss 3.680757 (70.643787 ms, 57981 tok/s)
step   69/74: train loss 3.301140 (70.641277 ms, 57983 tok/s)
step   70/74: train loss 3.653773 (70.622015 ms, 57998 tok/s)
step   71/74: train loss 3.567676 (70.645097 ms, 57979 tok/s)
step   72/74: train loss 3.739556 (70.637956 ms, 57985 tok/s)
step   73/74: train loss 3.828185 (70.625125 ms, 57996 tok/s)
step   74/74: train loss 3.380398 (70.630506 ms, 57991 tok/s)
val loss 3.497025
generating:
---

---
total average iteration time: 70.650216 ms
