+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513806
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287300 (85.615975 ms, 47841 tok/s)
step   48/74: train loss 3.974302 (84.166975 ms, 48665 tok/s)
step   49/74: train loss 3.224804 (84.158496 ms, 48670 tok/s)
step   50/74: train loss 3.417291 (84.169975 ms, 48663 tok/s)
step   51/74: train loss 3.760521 (84.149525 ms, 48675 tok/s)
step   52/74: train loss 3.769028 (84.144405 ms, 48678 tok/s)
step   53/74: train loss 3.411412 (84.156576 ms, 48671 tok/s)
step   54/74: train loss 3.389241 (84.153494 ms, 48672 tok/s)
step   55/74: train loss 3.274124 (84.164356 ms, 48666 tok/s)
step   56/74: train loss 3.260807 (84.144735 ms, 48678 tok/s)
step   57/74: train loss 3.027958 (84.149275 ms, 48675 tok/s)
step   58/74: train loss 3.479126 (84.168636 ms, 48664 tok/s)
step   59/74: train loss 3.271434 (84.148485 ms, 48675 tok/s)
step   60/74: train loss 3.496304 (84.158425 ms, 48670 tok/s)
step   61/74: train loss 3.211834 (84.155485 ms, 48671 tok/s)
step   62/74: train loss 3.451093 (84.154036 ms, 48672 tok/s)
step   63/74: train loss 3.371229 (84.142495 ms, 48679 tok/s)
step   64/74: train loss 3.408763 (84.148094 ms, 48676 tok/s)
step   65/74: train loss 3.578282 (84.157505 ms, 48670 tok/s)
step   66/74: train loss 3.030640 (84.173205 ms, 48661 tok/s)
step   67/74: train loss 3.296196 (84.151076 ms, 48674 tok/s)
step   68/74: train loss 3.676597 (84.159595 ms, 48669 tok/s)
step   69/74: train loss 3.297584 (84.141045 ms, 48680 tok/s)
step   70/74: train loss 3.647671 (84.170916 ms, 48662 tok/s)
step   71/74: train loss 3.567480 (84.139456 ms, 48681 tok/s)
step   72/74: train loss 3.733525 (84.145855 ms, 48677 tok/s)
step   73/74: train loss 3.824316 (84.166116 ms, 48665 tok/s)
step   74/74: train loss 3.380667 (84.144415 ms, 48678 tok/s)
val loss 3.492322
generating:
---

---
total average iteration time: 84.174658 ms
