+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (97.256632 ms, 42115 tok/s)
step   32/74: train loss 3.444950 (95.582986 ms, 42852 tok/s)
step   33/74: train loss 3.566419 (95.584128 ms, 42852 tok/s)
step   34/74: train loss 3.487772 (95.615547 ms, 42838 tok/s)
step   35/74: train loss 3.721751 (95.601599 ms, 42844 tok/s)
step   36/74: train loss 3.379984 (95.590948 ms, 42849 tok/s)
step   37/74: train loss 3.199891 (95.574207 ms, 42856 tok/s)
step   38/74: train loss 3.178516 (95.608639 ms, 42841 tok/s)
step   39/74: train loss 3.601221 (95.625128 ms, 42833 tok/s)
step   40/74: train loss 3.083568 (95.581968 ms, 42853 tok/s)
step   41/74: train loss 3.829857 (95.598548 ms, 42845 tok/s)
step   42/74: train loss 3.363258 (95.612159 ms, 42839 tok/s)
step   43/74: train loss 3.355893 (95.582487 ms, 42853 tok/s)
step   44/74: train loss 3.419176 (95.602259 ms, 42844 tok/s)
step   45/74: train loss 3.609240 (95.601688 ms, 42844 tok/s)
step   46/74: train loss 3.129458 (95.607878 ms, 42841 tok/s)
step   47/74: train loss 3.464234 (95.602247 ms, 42844 tok/s)
step   48/74: train loss 3.975536 (95.577918 ms, 42855 tok/s)
step   49/74: train loss 3.224902 (95.606358 ms, 42842 tok/s)
step   50/74: train loss 3.417491 (95.574278 ms, 42856 tok/s)
step   51/74: train loss 3.761369 (95.579948 ms, 42854 tok/s)
step   52/74: train loss 3.768749 (95.581628 ms, 42853 tok/s)
step   53/74: train loss 3.411171 (95.592038 ms, 42848 tok/s)
step   54/74: train loss 3.388984 (95.598738 ms, 42845 tok/s)
step   55/74: train loss 3.274445 (95.592047 ms, 42848 tok/s)
step   56/74: train loss 3.261245 (95.575787 ms, 42856 tok/s)
step   57/74: train loss 3.028856 (95.593058 ms, 42848 tok/s)
step   58/74: train loss 3.479373 (95.586869 ms, 42851 tok/s)
step   59/74: train loss 3.271537 (95.592298 ms, 42848 tok/s)
step   60/74: train loss 3.496367 (95.616439 ms, 42837 tok/s)
step   61/74: train loss 3.211699 (95.600108 ms, 42845 tok/s)
step   62/74: train loss 3.451612 (95.602900 ms, 42843 tok/s)
step   63/74: train loss 3.371989 (95.623110 ms, 42834 tok/s)
step   64/74: train loss 3.408408 (95.592497 ms, 42848 tok/s)
step   65/74: train loss 3.579256 (95.624090 ms, 42834 tok/s)
step   66/74: train loss 3.029921 (95.594040 ms, 42847 tok/s)
step   67/74: train loss 3.296624 (95.614850 ms, 42838 tok/s)
step   68/74: train loss 3.677269 (95.598378 ms, 42845 tok/s)
step   69/74: train loss 3.298463 (95.619200 ms, 42836 tok/s)
step   70/74: train loss 3.648138 (95.607910 ms, 42841 tok/s)
step   71/74: train loss 3.567001 (95.585369 ms, 42851 tok/s)
step   72/74: train loss 3.731976 (95.595059 ms, 42847 tok/s)
step   73/74: train loss 3.824867 (95.573808 ms, 42856 tok/s)
step   74/74: train loss 3.381688 (95.578168 ms, 42854 tok/s)
val loss 3.492034
generating:
---

---
total average iteration time: 95.619032 ms
