+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (97.254068 ms, 42116 tok/s)
step   53/74: train loss 3.411375 (95.612915 ms, 42839 tok/s)
step   54/74: train loss 3.389874 (95.621206 ms, 42835 tok/s)
step   55/74: train loss 3.274157 (95.589675 ms, 42849 tok/s)
step   56/74: train loss 3.260942 (95.567114 ms, 42859 tok/s)
step   57/74: train loss 3.027312 (95.621116 ms, 42835 tok/s)
step   58/74: train loss 3.479006 (95.573635 ms, 42857 tok/s)
step   59/74: train loss 3.271246 (95.599226 ms, 42845 tok/s)
step   60/74: train loss 3.496143 (95.595434 ms, 42847 tok/s)
step   61/74: train loss 3.213275 (95.619977 ms, 42836 tok/s)
step   62/74: train loss 3.451530 (95.587905 ms, 42850 tok/s)
step   63/74: train loss 3.371131 (95.634316 ms, 42829 tok/s)
step   64/74: train loss 3.408620 (95.592376 ms, 42848 tok/s)
step   65/74: train loss 3.579310 (95.599775 ms, 42845 tok/s)
step   66/74: train loss 3.030579 (95.574954 ms, 42856 tok/s)
step   67/74: train loss 3.295636 (95.623705 ms, 42834 tok/s)
step   68/74: train loss 3.676577 (95.607897 ms, 42841 tok/s)
step   69/74: train loss 3.297487 (95.704969 ms, 42798 tok/s)
step   70/74: train loss 3.646451 (95.602937 ms, 42843 tok/s)
step   71/74: train loss 3.567697 (95.598536 ms, 42845 tok/s)
step   72/74: train loss 3.733781 (95.578825 ms, 42854 tok/s)
step   73/74: train loss 3.824309 (95.591166 ms, 42849 tok/s)
step   74/74: train loss 3.381815 (95.602066 ms, 42844 tok/s)
val loss 3.492442
generating:
---

---
total average iteration time: 95.618163 ms
