+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (97.257342 ms, 42115 tok/s)
step   50/74: train loss 3.417195 (95.632532 ms, 42830 tok/s)
step   51/74: train loss 3.760508 (95.613501 ms, 42839 tok/s)
step   52/74: train loss 3.769236 (95.621222 ms, 42835 tok/s)
step   53/74: train loss 3.411082 (95.631452 ms, 42831 tok/s)
step   54/74: train loss 3.389683 (95.619462 ms, 42836 tok/s)
step   55/74: train loss 3.273696 (95.624011 ms, 42834 tok/s)
step   56/74: train loss 3.260255 (95.588781 ms, 42850 tok/s)
step   57/74: train loss 3.027081 (95.606982 ms, 42842 tok/s)
step   58/74: train loss 3.479223 (95.614631 ms, 42838 tok/s)
step   59/74: train loss 3.271112 (95.605511 ms, 42842 tok/s)
step   60/74: train loss 3.495581 (95.612441 ms, 42839 tok/s)
step   61/74: train loss 3.212384 (95.599620 ms, 42845 tok/s)
step   62/74: train loss 3.451490 (95.600332 ms, 42845 tok/s)
step   63/74: train loss 3.371466 (95.627511 ms, 42832 tok/s)
step   64/74: train loss 3.409076 (95.622033 ms, 42835 tok/s)
step   65/74: train loss 3.578941 (95.658773 ms, 42818 tok/s)
step   66/74: train loss 3.031002 (95.642953 ms, 42825 tok/s)
step   67/74: train loss 3.295527 (95.644092 ms, 42825 tok/s)
step   68/74: train loss 3.676320 (95.658613 ms, 42818 tok/s)
step   69/74: train loss 3.297195 (95.657223 ms, 42819 tok/s)
step   70/74: train loss 3.646625 (95.639963 ms, 42827 tok/s)
step   71/74: train loss 3.567546 (95.654433 ms, 42820 tok/s)
step   72/74: train loss 3.733534 (95.638292 ms, 42828 tok/s)
step   73/74: train loss 3.825066 (95.640132 ms, 42827 tok/s)
step   74/74: train loss 3.381351 (95.667833 ms, 42814 tok/s)
val loss 3.492627
generating:
---

---
total average iteration time: 95.647292 ms
