+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (97.231524 ms, 42126 tok/s)
step   42/74: train loss 3.363175 (95.605466 ms, 42842 tok/s)
step   43/74: train loss 3.355106 (95.596945 ms, 42846 tok/s)
step   44/74: train loss 3.418869 (95.608176 ms, 42841 tok/s)
step   45/74: train loss 3.608398 (95.569895 ms, 42858 tok/s)
step   46/74: train loss 3.130009 (95.596817 ms, 42846 tok/s)
step   47/74: train loss 3.464263 (95.602277 ms, 42844 tok/s)
step   48/74: train loss 3.974061 (95.601706 ms, 42844 tok/s)
step   49/74: train loss 3.224074 (95.608487 ms, 42841 tok/s)
step   50/74: train loss 3.418299 (95.583545 ms, 42852 tok/s)
step   51/74: train loss 3.760260 (95.597836 ms, 42846 tok/s)
step   52/74: train loss 3.769420 (95.590707 ms, 42849 tok/s)
step   53/74: train loss 3.411494 (95.628708 ms, 42832 tok/s)
step   54/74: train loss 3.389965 (95.599137 ms, 42845 tok/s)
step   55/74: train loss 3.274126 (95.573176 ms, 42857 tok/s)
step   56/74: train loss 3.261056 (95.616447 ms, 42837 tok/s)
step   57/74: train loss 3.027390 (95.607467 ms, 42841 tok/s)
step   58/74: train loss 3.478976 (95.627408 ms, 42832 tok/s)
step   59/74: train loss 3.271273 (95.604487 ms, 42843 tok/s)
step   60/74: train loss 3.496155 (95.600078 ms, 42845 tok/s)
step   61/74: train loss 3.213191 (95.610089 ms, 42840 tok/s)
step   62/74: train loss 3.451503 (95.596386 ms, 42846 tok/s)
step   63/74: train loss 3.371036 (95.611288 ms, 42840 tok/s)
step   64/74: train loss 3.408609 (95.605347 ms, 42842 tok/s)
step   65/74: train loss 3.579292 (95.584406 ms, 42852 tok/s)
step   66/74: train loss 3.030563 (95.598649 ms, 42845 tok/s)
step   67/74: train loss 3.295746 (95.607538 ms, 42841 tok/s)
step   68/74: train loss 3.676542 (95.601168 ms, 42844 tok/s)
step   69/74: train loss 3.297500 (95.631159 ms, 42831 tok/s)
step   70/74: train loss 3.646689 (95.594188 ms, 42847 tok/s)
step   71/74: train loss 3.567618 (95.593688 ms, 42848 tok/s)
step   72/74: train loss 3.733986 (95.600227 ms, 42845 tok/s)
step   73/74: train loss 3.824321 (95.592388 ms, 42848 tok/s)
step   74/74: train loss 3.381847 (95.610478 ms, 42840 tok/s)
val loss 3.492524
generating:
---

---
total average iteration time: 95.620465 ms
