+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (97.196920 ms, 42141 tok/s)
step   21/74: train loss 3.608611 (95.537973 ms, 42873 tok/s)
step   22/74: train loss 3.611981 (95.563143 ms, 42861 tok/s)
step   23/74: train loss 3.146990 (95.534482 ms, 42874 tok/s)
step   24/74: train loss 3.344274 (95.562214 ms, 42862 tok/s)
step   25/74: train loss 3.707075 (95.561644 ms, 42862 tok/s)
step   26/74: train loss 3.539984 (95.542404 ms, 42871 tok/s)
step   27/74: train loss 3.844146 (95.563473 ms, 42861 tok/s)
step   28/74: train loss 3.445688 (95.555324 ms, 42865 tok/s)
step   29/74: train loss 3.317931 (95.555214 ms, 42865 tok/s)
step   30/74: train loss 3.279655 (95.578594 ms, 42854 tok/s)
step   31/74: train loss 3.154637 (95.543653 ms, 42870 tok/s)
step   32/74: train loss 3.444853 (95.575494 ms, 42856 tok/s)
step   33/74: train loss 3.566350 (95.547453 ms, 42868 tok/s)
step   34/74: train loss 3.486541 (95.540452 ms, 42871 tok/s)
step   35/74: train loss 3.722213 (95.568924 ms, 42859 tok/s)
step   36/74: train loss 3.380177 (95.564035 ms, 42861 tok/s)
step   37/74: train loss 3.199982 (95.552474 ms, 42866 tok/s)
step   38/74: train loss 3.179760 (95.544285 ms, 42870 tok/s)
step   39/74: train loss 3.601290 (95.580085 ms, 42854 tok/s)
step   40/74: train loss 3.083326 (95.554954 ms, 42865 tok/s)
step   41/74: train loss 3.829985 (95.523673 ms, 42879 tok/s)
step   42/74: train loss 3.363227 (95.556224 ms, 42864 tok/s)
step   43/74: train loss 3.355768 (95.520703 ms, 42880 tok/s)
step   44/74: train loss 3.419441 (95.550555 ms, 42867 tok/s)
step   45/74: train loss 3.609071 (95.557065 ms, 42864 tok/s)
step   46/74: train loss 3.129220 (95.534774 ms, 42874 tok/s)
step   47/74: train loss 3.464603 (95.550136 ms, 42867 tok/s)
step   48/74: train loss 3.975129 (95.547345 ms, 42868 tok/s)
step   49/74: train loss 3.224900 (95.538664 ms, 42872 tok/s)
step   50/74: train loss 3.418053 (95.577756 ms, 42855 tok/s)
step   51/74: train loss 3.761777 (95.545015 ms, 42869 tok/s)
step   52/74: train loss 3.769099 (95.548416 ms, 42868 tok/s)
step   53/74: train loss 3.411772 (95.545434 ms, 42869 tok/s)
step   54/74: train loss 3.388650 (95.557596 ms, 42864 tok/s)
step   55/74: train loss 3.275074 (95.555205 ms, 42865 tok/s)
step   56/74: train loss 3.261297 (95.552666 ms, 42866 tok/s)
step   57/74: train loss 3.028630 (95.538545 ms, 42872 tok/s)
step   58/74: train loss 3.478933 (95.548315 ms, 42868 tok/s)
step   59/74: train loss 3.271447 (95.562426 ms, 42862 tok/s)
step   60/74: train loss 3.496373 (95.546916 ms, 42868 tok/s)
step   61/74: train loss 3.211805 (95.549326 ms, 42867 tok/s)
step   62/74: train loss 3.451623 (95.564186 ms, 42861 tok/s)
step   63/74: train loss 3.372185 (95.562407 ms, 42862 tok/s)
step   64/74: train loss 3.409295 (95.564526 ms, 42861 tok/s)
step   65/74: train loss 3.578911 (95.543736 ms, 42870 tok/s)
step   66/74: train loss 3.030088 (95.558717 ms, 42863 tok/s)
step   67/74: train loss 3.296166 (95.543676 ms, 42870 tok/s)
step   68/74: train loss 3.676934 (95.569437 ms, 42858 tok/s)
step   69/74: train loss 3.297771 (95.553986 ms, 42865 tok/s)
step   70/74: train loss 3.647528 (95.541247 ms, 42871 tok/s)
step   71/74: train loss 3.567063 (95.557897 ms, 42864 tok/s)
step   72/74: train loss 3.731461 (95.549968 ms, 42867 tok/s)
step   73/74: train loss 3.824944 (95.545507 ms, 42869 tok/s)
step   74/74: train loss 3.380908 (95.558996 ms, 42863 tok/s)
val loss 3.491193
generating:
---

---
total average iteration time: 95.577150 ms
