+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513806
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287300 (85.617787 ms, 47840 tok/s)
step   41/74: train loss 3.829468 (84.156443 ms, 48671 tok/s)
step   42/74: train loss 3.363136 (84.155264 ms, 48671 tok/s)
step   43/74: train loss 3.355379 (84.152682 ms, 48673 tok/s)
step   44/74: train loss 3.419163 (84.148153 ms, 48676 tok/s)
step   45/74: train loss 3.609304 (84.160644 ms, 48668 tok/s)
step   46/74: train loss 3.129774 (84.125983 ms, 48688 tok/s)
step   47/74: train loss 3.464245 (84.133562 ms, 48684 tok/s)
step   48/74: train loss 3.975249 (84.158392 ms, 48670 tok/s)
step   49/74: train loss 3.224883 (84.150652 ms, 48674 tok/s)
step   50/74: train loss 3.417072 (84.142873 ms, 48679 tok/s)
step   51/74: train loss 3.760755 (84.148053 ms, 48676 tok/s)
step   52/74: train loss 3.768744 (84.148003 ms, 48676 tok/s)
step   53/74: train loss 3.411197 (84.158504 ms, 48670 tok/s)
step   54/74: train loss 3.389307 (84.150854 ms, 48674 tok/s)
step   55/74: train loss 3.274431 (84.143833 ms, 48678 tok/s)
step   56/74: train loss 3.261294 (84.153154 ms, 48673 tok/s)
step   57/74: train loss 3.028559 (84.162633 ms, 48667 tok/s)
step   58/74: train loss 3.479402 (84.166544 ms, 48665 tok/s)
step   59/74: train loss 3.271146 (84.143622 ms, 48678 tok/s)
step   60/74: train loss 3.496420 (84.136812 ms, 48682 tok/s)
step   61/74: train loss 3.211594 (84.144063 ms, 48678 tok/s)
step   62/74: train loss 3.451152 (84.159503 ms, 48669 tok/s)
step   63/74: train loss 3.371818 (84.152104 ms, 48673 tok/s)
step   64/74: train loss 3.408463 (84.163894 ms, 48666 tok/s)
step   65/74: train loss 3.578413 (84.155055 ms, 48672 tok/s)
step   66/74: train loss 3.030473 (84.145295 ms, 48677 tok/s)
step   67/74: train loss 3.296589 (84.162085 ms, 48667 tok/s)
step   68/74: train loss 3.677051 (84.119623 ms, 48692 tok/s)
step   69/74: train loss 3.298127 (84.158513 ms, 48670 tok/s)
step   70/74: train loss 3.648176 (84.142353 ms, 48679 tok/s)
step   71/74: train loss 3.567134 (84.150145 ms, 48674 tok/s)
step   72/74: train loss 3.732651 (84.143813 ms, 48678 tok/s)
step   73/74: train loss 3.825028 (84.143045 ms, 48679 tok/s)
step   74/74: train loss 3.381284 (84.149163 ms, 48675 tok/s)
val loss 3.492314
generating:
---

---
total average iteration time: 84.166170 ms
