+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513806
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287300 (85.618962 ms, 47839 tok/s)
step   21/74: train loss 3.608935 (84.158952 ms, 48669 tok/s)
step   22/74: train loss 3.611873 (84.130991 ms, 48685 tok/s)
step   23/74: train loss 3.147146 (84.104209 ms, 48701 tok/s)
step   24/74: train loss 3.344402 (84.121401 ms, 48691 tok/s)
step   25/74: train loss 3.707578 (84.139722 ms, 48680 tok/s)
step   26/74: train loss 3.540061 (84.132070 ms, 48685 tok/s)
step   27/74: train loss 3.844165 (84.110610 ms, 48697 tok/s)
step   28/74: train loss 3.445569 (84.144961 ms, 48677 tok/s)
step   29/74: train loss 3.318078 (84.127981 ms, 48687 tok/s)
step   30/74: train loss 3.280085 (84.115861 ms, 48694 tok/s)
step   31/74: train loss 3.154742 (84.123941 ms, 48690 tok/s)
step   32/74: train loss 3.445266 (84.140861 ms, 48680 tok/s)
step   33/74: train loss 3.566712 (84.144561 ms, 48678 tok/s)
step   34/74: train loss 3.487798 (84.138401 ms, 48681 tok/s)
step   35/74: train loss 3.721273 (84.113961 ms, 48695 tok/s)
step   36/74: train loss 3.380193 (84.128091 ms, 48687 tok/s)
step   37/74: train loss 3.199646 (84.134602 ms, 48683 tok/s)
step   38/74: train loss 3.178374 (84.148392 ms, 48675 tok/s)
step   39/74: train loss 3.601426 (84.123080 ms, 48690 tok/s)
step   40/74: train loss 3.083413 (84.129331 ms, 48686 tok/s)
step   41/74: train loss 3.830244 (84.126561 ms, 48688 tok/s)
step   42/74: train loss 3.363386 (84.123561 ms, 48690 tok/s)
step   43/74: train loss 3.355884 (84.135482 ms, 48683 tok/s)
step   44/74: train loss 3.419191 (84.110740 ms, 48697 tok/s)
step   45/74: train loss 3.609550 (84.140322 ms, 48680 tok/s)
step   46/74: train loss 3.129358 (84.120860 ms, 48691 tok/s)
step   47/74: train loss 3.464272 (84.121831 ms, 48691 tok/s)
step   48/74: train loss 3.975077 (84.124581 ms, 48689 tok/s)
step   49/74: train loss 3.225192 (84.120981 ms, 48691 tok/s)
step   50/74: train loss 3.417356 (84.131992 ms, 48685 tok/s)
step   51/74: train loss 3.761508 (84.129001 ms, 48687 tok/s)
step   52/74: train loss 3.768471 (84.125171 ms, 48689 tok/s)
step   53/74: train loss 3.411037 (84.128752 ms, 48687 tok/s)
step   54/74: train loss 3.388767 (84.127660 ms, 48687 tok/s)
step   55/74: train loss 3.274893 (84.103349 ms, 48701 tok/s)
step   56/74: train loss 3.261225 (84.140413 ms, 48680 tok/s)
step   57/74: train loss 3.028770 (84.128090 ms, 48687 tok/s)
step   58/74: train loss 3.479558 (84.109320 ms, 48698 tok/s)
step   59/74: train loss 3.271716 (84.150483 ms, 48674 tok/s)
step   60/74: train loss 3.496593 (84.125362 ms, 48689 tok/s)
step   61/74: train loss 3.211958 (84.132860 ms, 48684 tok/s)
step   62/74: train loss 3.451296 (84.132261 ms, 48685 tok/s)
step   63/74: train loss 3.372061 (84.122611 ms, 48690 tok/s)
step   64/74: train loss 3.408285 (84.123931 ms, 48690 tok/s)
step   65/74: train loss 3.579079 (84.142652 ms, 48679 tok/s)
step   66/74: train loss 3.030377 (84.135151 ms, 48683 tok/s)
step   67/74: train loss 3.296449 (84.141202 ms, 48680 tok/s)
step   68/74: train loss 3.676882 (84.134361 ms, 48684 tok/s)
step   69/74: train loss 3.298381 (84.137243 ms, 48682 tok/s)
step   70/74: train loss 3.647494 (84.130591 ms, 48686 tok/s)
step   71/74: train loss 3.566849 (84.136152 ms, 48682 tok/s)
step   72/74: train loss 3.732045 (84.151771 ms, 48673 tok/s)
step   73/74: train loss 3.824712 (84.148952 ms, 48675 tok/s)
step   74/74: train loss 3.381164 (84.108230 ms, 48699 tok/s)
val loss 3.491979
generating:
---

---
total average iteration time: 84.150561 ms
