+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (96.918102 ms, 42262 tok/s)
step   33/74: train loss 3.566397 (95.234417 ms, 43009 tok/s)
step   34/74: train loss 3.486044 (95.240155 ms, 43007 tok/s)
step   35/74: train loss 3.722605 (95.238856 ms, 43007 tok/s)
step   36/74: train loss 3.379483 (95.235637 ms, 43009 tok/s)
step   37/74: train loss 3.199881 (95.258126 ms, 42998 tok/s)
step   38/74: train loss 3.180627 (95.265537 ms, 42995 tok/s)
step   39/74: train loss 3.601086 (95.231786 ms, 43010 tok/s)
step   40/74: train loss 3.082750 (95.227645 ms, 43012 tok/s)
step   41/74: train loss 3.829978 (95.232226 ms, 43010 tok/s)
step   42/74: train loss 3.362993 (95.225717 ms, 43013 tok/s)
step   43/74: train loss 3.355228 (95.227385 ms, 43012 tok/s)
step   44/74: train loss 3.418283 (95.218977 ms, 43016 tok/s)
step   45/74: train loss 3.608401 (95.228125 ms, 43012 tok/s)
step   46/74: train loss 3.129786 (95.234456 ms, 43009 tok/s)
step   47/74: train loss 3.464790 (95.224257 ms, 43014 tok/s)
step   48/74: train loss 3.973543 (95.239557 ms, 43007 tok/s)
step   49/74: train loss 3.224373 (95.258017 ms, 42999 tok/s)
step   50/74: train loss 3.418198 (95.248357 ms, 43003 tok/s)
step   51/74: train loss 3.760453 (95.267858 ms, 42994 tok/s)
step   52/74: train loss 3.769290 (95.239767 ms, 43007 tok/s)
step   53/74: train loss 3.411286 (95.263778 ms, 42996 tok/s)
step   54/74: train loss 3.389660 (95.244457 ms, 43005 tok/s)
step   55/74: train loss 3.273968 (95.237956 ms, 43008 tok/s)
step   56/74: train loss 3.260648 (95.192446 ms, 43028 tok/s)
step   57/74: train loss 3.027479 (95.212085 ms, 43019 tok/s)
step   58/74: train loss 3.478804 (95.250167 ms, 43002 tok/s)
step   59/74: train loss 3.271144 (95.190965 ms, 43029 tok/s)
step   60/74: train loss 3.495934 (95.241777 ms, 43006 tok/s)
step   61/74: train loss 3.213415 (95.227857 ms, 43012 tok/s)
step   62/74: train loss 3.451953 (95.253958 ms, 43000 tok/s)
step   63/74: train loss 3.370833 (95.246418 ms, 43004 tok/s)
step   64/74: train loss 3.408736 (95.217896 ms, 43017 tok/s)
step   65/74: train loss 3.579511 (95.224346 ms, 43014 tok/s)
step   66/74: train loss 3.030495 (95.223147 ms, 43014 tok/s)
step   67/74: train loss 3.296001 (95.263678 ms, 42996 tok/s)
step   68/74: train loss 3.676556 (95.220997 ms, 43015 tok/s)
step   69/74: train loss 3.297483 (95.224827 ms, 43013 tok/s)
step   70/74: train loss 3.646963 (95.216726 ms, 43017 tok/s)
step   71/74: train loss 3.567808 (95.231157 ms, 43011 tok/s)
step   72/74: train loss 3.734039 (95.195436 ms, 43027 tok/s)
step   73/74: train loss 3.824512 (95.242627 ms, 43005 tok/s)
step   74/74: train loss 3.381660 (95.240727 ms, 43006 tok/s)
val loss 3.492599
generating:
---

---
total average iteration time: 95.255901 ms
