+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (96.887541 ms, 42275 tok/s)
step   21/74: train loss 3.608660 (95.240045 ms, 43007 tok/s)
step   22/74: train loss 3.612029 (95.232776 ms, 43010 tok/s)
step   23/74: train loss 3.147531 (95.230405 ms, 43011 tok/s)
step   24/74: train loss 3.344415 (95.211805 ms, 43019 tok/s)
step   25/74: train loss 3.706370 (95.252066 ms, 43001 tok/s)
step   26/74: train loss 3.539887 (95.228635 ms, 43012 tok/s)
step   27/74: train loss 3.844078 (95.231515 ms, 43010 tok/s)
step   28/74: train loss 3.446016 (95.247546 ms, 43003 tok/s)
step   29/74: train loss 3.317766 (95.213025 ms, 43019 tok/s)
step   30/74: train loss 3.279911 (95.226867 ms, 43013 tok/s)
step   31/74: train loss 3.154513 (95.234365 ms, 43009 tok/s)
step   32/74: train loss 3.444569 (95.218595 ms, 43016 tok/s)
step   33/74: train loss 3.566367 (95.223586 ms, 43014 tok/s)
step   34/74: train loss 3.485508 (95.269216 ms, 42993 tok/s)
step   35/74: train loss 3.722478 (95.223905 ms, 43014 tok/s)
step   36/74: train loss 3.379367 (95.249207 ms, 43002 tok/s)
step   37/74: train loss 3.199950 (95.223536 ms, 43014 tok/s)
step   38/74: train loss 3.181201 (95.224156 ms, 43014 tok/s)
step   39/74: train loss 3.600929 (95.245726 ms, 43004 tok/s)
step   40/74: train loss 3.083115 (95.236045 ms, 43008 tok/s)
step   41/74: train loss 3.830009 (95.220775 ms, 43015 tok/s)
step   42/74: train loss 3.362984 (95.261138 ms, 42997 tok/s)
step   43/74: train loss 3.355199 (95.216385 ms, 43017 tok/s)
step   44/74: train loss 3.418388 (95.250278 ms, 43002 tok/s)
step   45/74: train loss 3.608206 (95.252896 ms, 43001 tok/s)
step   46/74: train loss 3.129995 (95.245766 ms, 43004 tok/s)
step   47/74: train loss 3.464173 (95.245696 ms, 43004 tok/s)
step   48/74: train loss 3.973842 (95.256717 ms, 42999 tok/s)
step   49/74: train loss 3.223911 (95.221106 ms, 43015 tok/s)
step   50/74: train loss 3.417903 (95.244276 ms, 43005 tok/s)
step   51/74: train loss 3.760570 (95.235127 ms, 43009 tok/s)
step   52/74: train loss 3.769215 (95.227026 ms, 43012 tok/s)
step   53/74: train loss 3.411316 (95.264907 ms, 42995 tok/s)
step   54/74: train loss 3.389944 (95.245536 ms, 43004 tok/s)
step   55/74: train loss 3.274122 (95.221207 ms, 43015 tok/s)
step   56/74: train loss 3.260972 (95.199566 ms, 43025 tok/s)
step   57/74: train loss 3.027539 (95.248628 ms, 43003 tok/s)
step   58/74: train loss 3.478878 (95.216795 ms, 43017 tok/s)
step   59/74: train loss 3.271252 (95.228186 ms, 43012 tok/s)
step   60/74: train loss 3.495945 (95.230257 ms, 43011 tok/s)
step   61/74: train loss 3.213303 (95.244327 ms, 43005 tok/s)
step   62/74: train loss 3.451600 (95.258538 ms, 42998 tok/s)
step   63/74: train loss 3.371098 (95.222196 ms, 43015 tok/s)
step   64/74: train loss 3.409057 (95.206915 ms, 43022 tok/s)
step   65/74: train loss 3.579387 (95.214817 ms, 43018 tok/s)
step   66/74: train loss 3.030543 (95.247457 ms, 43003 tok/s)
step   67/74: train loss 3.295739 (95.210217 ms, 43020 tok/s)
step   68/74: train loss 3.676624 (95.216926 ms, 43017 tok/s)
step   69/74: train loss 3.297544 (95.239957 ms, 43007 tok/s)
step   70/74: train loss 3.646680 (95.242907 ms, 43005 tok/s)
step   71/74: train loss 3.567780 (95.234358 ms, 43009 tok/s)
step   72/74: train loss 3.733937 (95.239727 ms, 43007 tok/s)
step   73/74: train loss 3.824682 (95.246437 ms, 43004 tok/s)
step   74/74: train loss 3.382051 (95.229506 ms, 43011 tok/s)
val loss 3.492629
generating:
---

---
total average iteration time: 95.257517 ms
