+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (97.241823 ms, 42121 tok/s)
step   21/74: train loss 3.608604 (95.609030 ms, 42841 tok/s)
step   22/74: train loss 3.612083 (95.601290 ms, 42844 tok/s)
step   23/74: train loss 3.147367 (95.606420 ms, 42842 tok/s)
step   24/74: train loss 3.344333 (95.603241 ms, 42843 tok/s)
step   25/74: train loss 3.706401 (95.606179 ms, 42842 tok/s)
step   26/74: train loss 3.539893 (95.602330 ms, 42844 tok/s)
step   27/74: train loss 3.843929 (95.608430 ms, 42841 tok/s)
step   28/74: train loss 3.445873 (95.636270 ms, 42828 tok/s)
step   29/74: train loss 3.317762 (95.620200 ms, 42836 tok/s)
step   30/74: train loss 3.279729 (95.631761 ms, 42830 tok/s)
step   31/74: train loss 3.154523 (95.614000 ms, 42838 tok/s)
step   32/74: train loss 3.444818 (95.615391 ms, 42838 tok/s)
step   33/74: train loss 3.566369 (95.635810 ms, 42829 tok/s)
step   34/74: train loss 3.485518 (95.633192 ms, 42830 tok/s)
step   35/74: train loss 3.722248 (95.604231 ms, 42843 tok/s)
step   36/74: train loss 3.379417 (95.605930 ms, 42842 tok/s)
step   37/74: train loss 3.199934 (95.610191 ms, 42840 tok/s)
step   38/74: train loss 3.180113 (95.624521 ms, 42834 tok/s)
step   39/74: train loss 3.601058 (95.613280 ms, 42839 tok/s)
step   40/74: train loss 3.083161 (95.621090 ms, 42835 tok/s)
step   41/74: train loss 3.829508 (95.610381 ms, 42840 tok/s)
step   42/74: train loss 3.363228 (95.601620 ms, 42844 tok/s)
step   43/74: train loss 3.355093 (95.614961 ms, 42838 tok/s)
step   44/74: train loss 3.418653 (95.615720 ms, 42838 tok/s)
step   45/74: train loss 3.608602 (95.613871 ms, 42838 tok/s)
step   46/74: train loss 3.130115 (95.601869 ms, 42844 tok/s)
step   47/74: train loss 3.464241 (95.627111 ms, 42833 tok/s)
step   48/74: train loss 3.974103 (95.624861 ms, 42834 tok/s)
step   49/74: train loss 3.224365 (95.614830 ms, 42838 tok/s)
step   50/74: train loss 3.417978 (95.604531 ms, 42843 tok/s)
step   51/74: train loss 3.760368 (95.627121 ms, 42833 tok/s)
step   52/74: train loss 3.769375 (95.612341 ms, 42839 tok/s)
step   53/74: train loss 3.411407 (95.626882 ms, 42833 tok/s)
step   54/74: train loss 3.389759 (95.602010 ms, 42844 tok/s)
step   55/74: train loss 3.274227 (95.581749 ms, 42853 tok/s)
step   56/74: train loss 3.261065 (95.608551 ms, 42841 tok/s)
step   57/74: train loss 3.027655 (95.619361 ms, 42836 tok/s)
step   58/74: train loss 3.478958 (95.607450 ms, 42841 tok/s)
step   59/74: train loss 3.271153 (95.610372 ms, 42840 tok/s)
step   60/74: train loss 3.496202 (95.599460 ms, 42845 tok/s)
step   61/74: train loss 3.213167 (95.606581 ms, 42842 tok/s)
step   62/74: train loss 3.451330 (95.629951 ms, 42831 tok/s)
step   63/74: train loss 3.370925 (95.615372 ms, 42838 tok/s)
step   64/74: train loss 3.408562 (95.597111 ms, 42846 tok/s)
step   65/74: train loss 3.579326 (95.594410 ms, 42847 tok/s)
step   66/74: train loss 3.030251 (95.586531 ms, 42851 tok/s)
step   67/74: train loss 3.296014 (95.641203 ms, 42826 tok/s)
step   68/74: train loss 3.676651 (95.601021 ms, 42844 tok/s)
step   69/74: train loss 3.297483 (95.604102 ms, 42843 tok/s)
step   70/74: train loss 3.647014 (95.589960 ms, 42849 tok/s)
step   71/74: train loss 3.567757 (95.603831 ms, 42843 tok/s)
step   72/74: train loss 3.733830 (95.586401 ms, 42851 tok/s)
step   73/74: train loss 3.824078 (95.601091 ms, 42844 tok/s)
step   74/74: train loss 3.381836 (95.603291 ms, 42843 tok/s)
val loss 3.492451
generating:
---

---
total average iteration time: 95.633311 ms
