+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.513886
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.287312 (97.064555 ms, 42198 tok/s)
step   36/74: train loss 3.379446 (95.424571 ms, 42923 tok/s)
step   37/74: train loss 3.199901 (95.441522 ms, 42916 tok/s)
step   38/74: train loss 3.180978 (95.428791 ms, 42922 tok/s)
step   39/74: train loss 3.600992 (95.419181 ms, 42926 tok/s)
step   40/74: train loss 3.082983 (95.411490 ms, 42929 tok/s)
step   41/74: train loss 3.829772 (95.448642 ms, 42913 tok/s)
step   42/74: train loss 3.363066 (95.420291 ms, 42925 tok/s)
step   43/74: train loss 3.355162 (95.440652 ms, 42916 tok/s)
step   44/74: train loss 3.418587 (95.419202 ms, 42926 tok/s)
step   45/74: train loss 3.608422 (95.403030 ms, 42933 tok/s)
step   46/74: train loss 3.129931 (95.431672 ms, 42920 tok/s)
step   47/74: train loss 3.464244 (95.430902 ms, 42921 tok/s)
step   48/74: train loss 3.973941 (95.424352 ms, 42924 tok/s)
step   49/74: train loss 3.224237 (95.435351 ms, 42919 tok/s)
step   50/74: train loss 3.418420 (95.429822 ms, 42921 tok/s)
step   51/74: train loss 3.760383 (95.450593 ms, 42912 tok/s)
step   52/74: train loss 3.769378 (95.434052 ms, 42919 tok/s)
step   53/74: train loss 3.411361 (95.432172 ms, 42920 tok/s)
step   54/74: train loss 3.389864 (95.446753 ms, 42913 tok/s)
step   55/74: train loss 3.274090 (95.435112 ms, 42919 tok/s)
step   56/74: train loss 3.260885 (95.407481 ms, 42931 tok/s)
step   57/74: train loss 3.027420 (95.427193 ms, 42922 tok/s)
step   58/74: train loss 3.478928 (95.441463 ms, 42916 tok/s)
step   59/74: train loss 3.271251 (95.412542 ms, 42929 tok/s)
step   60/74: train loss 3.496057 (95.430872 ms, 42921 tok/s)
step   61/74: train loss 3.213320 (95.429233 ms, 42921 tok/s)
step   62/74: train loss 3.451669 (95.412951 ms, 42929 tok/s)
step   63/74: train loss 3.370957 (95.437083 ms, 42918 tok/s)
step   64/74: train loss 3.408602 (95.400612 ms, 42934 tok/s)
step   65/74: train loss 3.579384 (95.433833 ms, 42919 tok/s)
step   66/74: train loss 3.030417 (95.430393 ms, 42921 tok/s)
step   67/74: train loss 3.295961 (95.440363 ms, 42916 tok/s)
step   68/74: train loss 3.676662 (95.436512 ms, 42918 tok/s)
step   69/74: train loss 3.297581 (95.427341 ms, 42922 tok/s)
step   70/74: train loss 3.646873 (95.412612 ms, 42929 tok/s)
step   71/74: train loss 3.567761 (95.453433 ms, 42910 tok/s)
step   72/74: train loss 3.733997 (95.437394 ms, 42918 tok/s)
step   73/74: train loss 3.824166 (95.432722 ms, 42920 tok/s)
step   74/74: train loss 3.381598 (95.442693 ms, 42915 tok/s)
val loss 3.492460
generating:
---

---
total average iteration time: 95.452862 ms
